smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
CC(C)c1ccc(CO)cc1,-2.129,2.452,2.41,0.001,0.009,0.004,0.026,0.027,-4.131,1.9498058463796042e-05,0.977,81.98793029785156%,2.35,19.87444305419922%,0.865,0.921,0.635,0.619,0.234,0.187,0.723,0.563,0.027,0.616,8.497,0.673,0.027,0.029,0.261,0.019,0.077,0.016,0.158,0.146,0.018,0.986,0.022,0.935,3.127,3.612,3.428,0.023,0.003,0.005,0.006,0.226,0.027,0.003,0.027,0.004,0.012,0.014,0.004,150.1,173.841,0.863,1,1,20.23,2,1,6,1,0,6,0.333,0,0,0,0,0,0,0,0,0,0.685,1.48,0.4,6.0,0.085,0,0,0,0,Accepted,Accepted,Accepted,Rejected
CC(=O)c1ccc(C)cc1C,-2.389,2.544,2.582,0.006,0.003,0.003,0.035,0.04,-4.412,2.4159138774848543e-05,0.81,87.09589385986328%,0.845,14.479884147644043%,0.936,0.945,0.838,0.68,0.352,0.693,0.149,0.887,0.098,0.433,6.342,0.67,0.035,0.107,0.678,0.141,0.039,0.075,0.196,0.533,0.943,0.995,0.052,0.599,3.032,3.773,3.857,0.011,0.003,0.011,0.005,0.135,0.006,0.003,0.022,0.009,0.028,0.008,0.004,148.09,171.204,0.865,1,0,17.07,1,1,6,1,0,7,0.143,0,0,0,0,0,1,0,0,0,0.559,1.555,0.3,7.0,-0.665,0,0,0,0,Accepted,Accepted,Accepted,Rejected
C=CC(C)(C)C(O)C=C(C)C,-2.542,3.316,3.156,0.054,0.013,0.011,0.379,0.02,-4.345,2.0143010260653682e-05,0.783,80.1028060913086%,1.829,23.91008758544922%,0.141,0.323,0.095,0.854,0.037,0.895,0.021,0.64,0.021,0.325,7.323,0.37,0.008,0.218,0.022,0.008,0.043,0.022,0.113,0.056,0.193,0.957,0.382,2.006,2.872,4.681,6.546,0.002,0.003,0.007,0.004,0.162,0.232,0.004,0.021,0.004,0.653,0.348,0.003,154.14,185.034,0.833,1,1,20.23,3,0,0,1,0,2,1.5,1,0,0,0,0,0,1,1,0,0.619,3.761,0.6,5.0,2.354,0,0,0,0,Accepted,Rejected,Accepted,Rejected
COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,-4.712,3.035,3.276,1.0,0.001,0.007,0.002,0.029,-4.66,5.487875023391098e-05,0.096,71.36832427978516%,0.955,24.213510513305664%,0.618,0.981,0.737,0.867,0.682,0.925,0.08,0.941,0.813,0.571,6.749,0.59,0.045,0.121,0.949,0.333,0.132,0.042,0.071,0.032,0.003,0.072,0.108,2.051,4.23,6.176,6.557,0.117,0.046,0.926,0.868,0.055,0.086,0.182,0.867,0.828,0.02,0.471,0.916,372.12,369.247,1.008,7,0,76.36,6,3,10,7,0,18,0.333,0,0,0,0,0,2,0,0,0,0.655,2.22,0.25,19.0,0.768,2,0,0,0,Accepted,Accepted,Accepted,Accepted
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,-5.651,3.115,3.914,0.999,0.002,0.007,0.009,0.945,-4.654,5.062024501967244e-05,0.094,84.1185073852539%,0.918,11.623589515686035%,0.954,0.965,0.824,0.39,0.831,0.94,0.412,0.948,0.82,0.431,5.899,0.227,0.227,0.15,0.916,0.693,0.061,0.412,0.525,0.108,0.005,0.799,0.547,2.729,4.675,6.027,6.564,0.02,0.014,0.944,0.842,0.836,0.437,0.411,0.906,0.892,0.039,0.597,0.913,312.1,317.074,0.984,5,0,57.9,4,3,10,5,0,18,0.222,0,0,0,0,0,0,0,0,0,0.738,2.016,0.167,17.0,0.631,2,0,0,0,Accepted,Rejected,Accepted,Accepted
COc1cc2oc3ccccc3c(=O)c2cc1OC,-4.445,2.834,2.965,0.924,0.891,0.003,0.004,0.039,-4.753,3.6647146771429107e-05,0.344,82.46422576904297%,0.824,12.612350463867188%,0.889,0.974,0.852,0.82,0.498,0.895,0.247,0.914,0.257,0.554,4.538,0.481,0.161,0.176,0.928,0.811,0.239,0.644,0.778,0.677,0.044,0.949,0.61,2.789,4.464,4.763,5.99,0.123,0.023,0.8,0.663,0.162,0.071,0.005,0.423,0.567,0.077,0.283,0.773,256.07,259.033,0.989,4,0,48.67,2,3,14,4,0,17,0.118,0,0,1,0,0,1,0,1,3,0.661,1.814,0.133,16.0,0.288,1,0,0,0,Accepted,Accepted,Accepted,Accepted
CC(=CCCC(C)c1ccc(C)cc1)CO,-3.846,3.662,4.518,0.191,0.001,0.003,0.565,0.768,-4.273,1.607918420631904e-05,0.703,96.7997055053711%,4.467,3.570516347885132%,0.913,0.772,0.802,0.526,0.636,0.568,0.339,0.621,0.426,0.449,11.301,0.274,0.021,0.08,0.098,0.019,0.041,0.067,0.891,0.188,0.347,0.989,0.038,1.86,3.957,4.638,5.187,0.029,0.003,0.005,0.015,0.106,0.032,0.003,0.033,0.004,0.146,0.194,0.005,218.17,257.684,0.847,1,1,20.23,5,1,6,1,0,7,0.714,1,0,0,0,0,1,1,0,1,0.745,2.67,0.467,14.0,1.32,0,0,0,0,Accepted,Rejected,Rejected,Accepted
COc1ccc2[nH]c(=O)oc2c1,-1.998,1.609,1.285,0.002,0.053,0.006,0.003,0.98,-4.773,2.1565820134128444e-05,0.215,55.90464782714844%,0.658,27.49542808532715%,0.964,0.958,0.438,0.075,0.013,0.207,0.278,0.215,0.137,0.244,9.805,0.835,0.015,0.846,0.958,0.015,0.051,0.124,0.384,0.534,0.015,0.957,0.027,0.613,2.483,3.085,4.532,0.021,0.003,0.122,0.007,0.507,0.006,0.003,0.355,0.033,0.005,0.022,0.029,165.04,156.633,1.054,4,1,55.23,1,2,9,4,0,11,0.091,0,0,0,0,0,0,0,1,0,0.689,2.061,0.125,10.0,-0.422,2,0,0,0,Accepted,Accepted,Accepted,Rejected
OCC(O)C(O)C(O)C(O)CO,-0.01,-2.328,-2.608,0.003,0.099,0.925,0.307,0.992,-5.286,0.003459206083789468,0.51,11.719402313232422%,0.486,74.6815185546875%,0.011,0.026,0.005,0.058,0.0,0.087,0.0,0.106,0.003,0.006,1.509,0.679,0.095,0.038,0.04,0.05,0.007,0.001,0.025,0.007,0.003,0.031,0.013,0.018,0.479,-0.513,1.474,0.049,0.004,0.006,0.003,0.338,0.104,0.003,0.025,0.014,0.006,0.005,0.005,182.08,165.074,1.103,6,6,121.38,5,0,0,6,0,0,inf,4,0,0,0,0,0,1,0,0,0.261,3.558,1.0,4.0,1.143,0,0,0,0,Accepted,Accepted,Accepted,Rejected
O=c1ccc2ccc3occc3c2o1,-3.391,2.392,2.101,0.006,0.727,0.006,0.941,0.998,-4.688,2.5206809368683025e-05,0.028,91.18494415283203%,1.357,10.765925407409668%,0.992,0.726,0.422,0.065,0.112,0.823,0.833,0.863,0.72,0.213,12.32,0.593,0.024,0.602,0.957,0.269,0.735,0.112,0.106,0.892,0.061,0.897,0.803,1.369,3.748,4.395,4.828,0.04,0.006,0.875,0.206,0.213,0.008,0.093,0.224,0.395,0.125,0.154,0.371,186.03,183.695,1.013,3,0,43.35,0,3,13,3,0,16,0.0,0,0,1,0,0,0,0,2,4,0.506,2.372,0.0,14.0,1.242,1,0,0,0,Accepted,Accepted,Accepted,Rejected
O=c1ccc2cc3ccoc3cc2o1,-3.433,2.406,2.252,0.009,0.991,0.006,0.992,1.0,-4.737,2.169222898373846e-05,0.034,91.61832427978516%,1.383,10.721538543701172%,0.988,0.762,0.484,0.064,0.082,0.795,0.789,0.845,0.469,0.223,11.451,0.6,0.258,0.163,0.907,0.048,0.527,0.791,0.189,0.906,0.132,0.981,0.526,1.773,4.015,4.273,5.148,0.088,0.011,0.652,0.03,0.478,0.009,0.014,0.498,0.823,0.316,0.121,0.704,186.03,183.695,1.013,3,0,43.35,0,3,13,3,0,16,0.0,0,0,1,0,0,0,0,3,4,0.506,2.329,0.0,14.0,0.941,1,0,0,0,Accepted,Accepted,Accepted,Rejected
COC1=CC23CCN(C)C(=C2CC1=O)Cc1cc(O)c(OC)cc13,-3.288,1.72,1.448,0.891,0.01,0.03,0.907,0.476,-5.095,2.7056225007981993e-05,0.364,86.30403900146484%,1.017,15.935293197631836%,0.033,0.793,0.445,0.892,0.278,0.607,0.034,0.6,0.543,0.92,13.834,0.725,0.061,0.66,0.255,0.072,0.27,0.904,0.184,0.586,0.003,0.013,0.959,0.411,3.215,3.11,3.953,0.182,0.23,0.81,0.792,0.515,0.718,0.639,0.852,0.574,0.496,0.783,0.905,327.15,333.293,0.982,5,1,59.0,2,4,12,5,0,21,0.095,1,2,0,0,0,7,2,2,1,0.903,4.629,0.421,80.889,1.545,2,0,1,0,Accepted,Accepted,Accepted,Accepted
CC,-1.8,1.072,1.699,0.0,0.004,0.004,0.024,0.056,-4.145,3.047334212169517e-05,0.996,31.414310455322266%,1.349,74.73966217041016%,0.809,0.863,0.081,0.885,0.019,0.472,0.015,0.58,0.007,0.268,9.339,0.757,0.017,0.026,0.067,0.013,0.429,0.035,0.245,0.655,0.991,0.994,0.201,0.772,2.095,2.686,3.116,0.011,0.003,0.009,0.003,0.133,0.007,0.002,0.013,0.006,0.009,0.003,0.003,30.05,43.148,0.696,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0.373,2.748,1.0,0.0,0.025,0,0,0,0,Accepted,Accepted,Accepted,Rejected
CC(C)C(C)(O)C(C)C,-1.92,2.45,2.674,0.0,0.002,0.043,0.353,0.782,-4.166,2.4281784135382622e-05,0.995,75.61349487304688%,1.312,29.051250457763672%,0.128,0.197,0.05,0.925,0.111,0.946,0.012,0.481,0.006,0.263,8.114,0.538,0.008,0.013,0.089,0.004,0.087,0.032,0.065,0.04,0.908,0.987,0.028,1.543,2.877,3.001,3.269,0.008,0.002,0.009,0.002,0.234,0.168,0.002,0.013,0.002,0.008,0.005,0.002,130.14,155.715,0.836,1,1,20.23,2,0,0,1,0,0,inf,0,0,0,0,0,0,1,0,0,0.606,2.772,1.0,0.0,0.378,0,0,0,0,Accepted,Accepted,Accepted,Rejected
COC(=O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-5.441,2.502,3.714,0.329,0.001,0.047,0.02,0.995,-4.93,2.266129376948811e-05,0.149,99.5667495727539%,0.517,1.3821711540222168%,0.958,0.274,0.164,0.055,0.649,0.343,0.412,0.168,0.7,0.121,6.019,0.372,0.024,0.057,0.955,0.882,0.044,0.09,0.194,0.348,0.003,0.942,0.036,1.379,5.366,4.281,6.769,0.044,0.206,0.978,0.341,0.87,0.886,0.917,0.895,0.77,0.031,0.967,0.781,298.05,288.636,1.033,6,2,100.9,2,3,14,6,0,19,0.105,0,0,1,0,0,3,2,2,1,0.663,2.231,0.062,38.0,0.894,1,0,0,1,Accepted,Accepted,Accepted,Accepted
O=c1ccoc2ccccc12,-2.07,1.538,1.683,0.001,0.204,0.007,0.807,0.701,-4.365,2.9263079341035336e-05,0.185,88.43299865722656%,1.213,17.01030158996582%,0.977,0.867,0.731,0.446,0.133,0.646,0.053,0.839,0.046,0.257,4.739,0.669,0.161,0.043,0.636,0.468,0.805,0.029,0.302,0.843,0.747,0.994,0.963,1.015,3.45,4.015,4.944,0.043,0.014,0.391,0.149,0.427,0.013,0.006,0.086,0.3,0.752,0.063,0.052,146.04,151.506,0.964,2,0,30.21,0,2,10,2,0,12,0.0,0,0,0,0,0,0,0,0,0,0.567,1.888,0.0,9.0,0.394,0,0,0,0,Accepted,Accepted,Accepted,Rejected
CC1(C(=O)O)CCCC2(C)C3CCC4CC3(CCC12)CC4(O)CO,-3.203,1.675,2.68,0.029,0.0,0.01,0.004,0.229,-5.357,1.7943068087333813e-05,0.467,91.83222961425781%,0.647,8.688228607177734%,0.005,0.732,0.01,0.767,0.053,0.128,0.005,0.168,0.178,0.059,1.962,0.339,0.008,0.552,0.022,0.014,0.034,0.388,0.046,0.051,0.003,0.095,0.686,0.318,3.377,3.284,4.361,0.359,0.019,0.003,0.856,0.099,0.014,0.571,0.328,0.039,0.106,0.859,0.756,336.23,352.775,0.953,4,3,77.76,2,4,15,4,0,20,0.1,7,0,0,0,0,0,1,0,0,0.723,5.644,0.95,106.974,3.343,0,0,0,0,Accepted,Accepted,Accepted,Accepted
OCC1OC(OCc2ccccc2)C(O)C(O)C1O,-0.657,0.407,-0.462,0.001,0.01,0.89,0.247,0.366,-5.255,0.0009295810014009476,0.529,20.029041290283203%,0.663,65.48603820800781%,0.016,0.054,0.013,0.083,0.001,0.085,0.003,0.203,0.002,0.057,1.534,0.525,0.047,0.047,0.189,0.409,0.061,0.002,0.055,0.047,0.003,0.025,0.02,0.43,2.446,1.997,3.662,0.226,0.025,0.008,0.009,0.18,0.07,0.004,0.033,0.037,0.007,0.009,0.006,270.11,261.123,1.034,6,4,99.38,4,2,6,6,0,12,0.333,5,1,0,0,0,1,2,0,0,0.56,3.176,0.538,42.0,1.615,0,0,0,0,Accepted,Accepted,Accepted,Accepted
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.707,3.673,5.991,0.047,0.277,0.971,0.017,0.04,-5.901,7.946040568640456e-05,0.0,108.2282485961914%,3.286,20.189964294433594%,0.235,0.97,0.866,0.955,0.851,0.97,0.021,0.93,0.41,0.067,2.556,0.179,0.428,0.004,0.023,0.038,0.001,0.309,0.935,0.034,1.0,0.997,0.05,5.432,5.891,7.871,6.761,0.035,0.001,0.005,0.002,0.008,0.038,0.004,0.082,0.003,0.067,0.864,0.007,444.11,232754557.111,0.0,6,0,55.38,0,1,12,12,0,12,0.0,0,0,0,0,0,0,0,0,0,0.519,4.441,1.0,21.0,0.016,0,1,0,0,Accepted,Rejected,Rejected,Accepted
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-8.82,4.015,8.688,0.002,0.99,0.999,0.027,0.016,-6.48,0.00016366304771509022,0.0,128.6644287109375%,4.805,87.07830047607422%,0.12,0.967,0.845,0.977,0.865,0.99,0.0,0.953,0.571,0.036,2.478,0.055,0.404,0.0,0.012,0.017,0.0,0.335,0.957,0.012,1.0,0.996,0.011,6.73,6.991,9.672,7.237,0.075,0.001,0.003,0.001,0.002,0.177,0.005,0.149,0.002,0.079,0.897,0.011,740.19,387924261.852,0.0,10,0,92.3,0,1,20,20,0,20,0.0,0,0,0,0,0,0,0,0,0,0.238,4.586,1.0,33.0,0.01,0,1,0,0,Rejected,Accepted,Rejected,Rejected
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.883,0.1,0.048,0.359,0.751,0.011,0.003,0.034,-5.277,1.0157198630622588e-05,0.929,55.32011032104492%,1.68,48.680667877197266%,0.135,0.974,0.024,0.312,0.003,0.545,0.002,0.144,0.006,0.716,1.83,0.774,0.012,0.472,0.075,0.051,0.718,0.013,0.029,0.039,0.004,0.164,0.497,0.472,2.869,3.229,3.205,0.002,0.001,0.057,0.004,0.057,0.005,0.004,0.01,0.003,0.004,0.003,0.003,194.08,180.833,1.073,6,0,61.82,0,2,9,6,0,12,0.0,0,0,0,0,0,0,0,1,0,0.538,2.298,0.375,13.0,-1.087,0,0,0,0,Accepted,Accepted,Accepted,Rejected
C1CCCCCCCCCCCCCCCCCCCCCCC1,-7.6,4.421,11.599,0.0,0.0,0.004,0.066,1.0,-5.296,3.9733458834234625e-06,0.01,98.75662994384766%,4.901,0.9186937212944031%,0.052,0.137,0.124,0.048,0.023,0.972,0.081,0.031,0.131,0.015,4.126,0.013,0.515,0.01,0.586,0.024,0.018,0.065,0.98,0.026,0.995,0.929,0.442,1.394,6.529,5.398,6.238,0.027,0.001,0.02,0.091,0.363,0.158,0.1,0.293,0.011,0.404,0.016,0.007,336.38,415.104,0.81,0,0,0.0,0,1,24,0,0,24,0.0,0,2,0,0,0,0,1,0,0,0.413,1.0,1.0,6.0,-0.01,0,0,0,0,Accepted,Rejected,Rejected,Accepted
O=C1CCc2ccccc2O1,-2.787,1.844,2.04,0.023,0.001,0.004,0.004,0.146,-4.501,3.027497950824909e-05,0.868,77.26773834228516%,0.465,21.994060516357422%,0.964,0.147,0.713,0.167,0.152,0.743,0.008,0.762,0.017,0.24,10.207,0.83,0.008,0.021,0.047,0.069,0.045,0.079,0.943,0.796,0.931,0.979,0.373,0.499,2.942,4.047,4.367,0.038,0.023,0.358,0.017,0.223,0.021,0.149,0.033,0.024,0.015,0.014,0.008,148.05,154.142,0.96,2,0,26.3,0,2,10,2,0,12,0.0,0,0,0,0,0,1,0,0,0,0.412,2.091,0.222,21.273,0.801,1,0,0,0,Accepted,Accepted,Accepted,Rejected
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,-2.696,3.295,3.126,0.013,0.563,0.011,0.992,0.177,-4.593,1.39905232572346e-05,0.986,66.76361083984375%,2.992,28.305343627929688%,0.112,0.183,0.415,0.901,0.059,0.086,0.984,0.778,0.173,0.818,3.164,0.06,0.144,0.21,0.019,0.084,0.95,0.899,0.319,0.035,0.003,0.027,0.945,2.003,4.038,4.126,3.697,0.391,0.012,0.336,0.088,0.18,0.005,0.003,0.037,0.015,0.008,0.168,0.017,267.16,298.183,0.896,2,2,32.26,3,3,6,2,0,18,0.167,1,0,0,0,0,0,0,0,0,0.896,2.589,0.333,51.25,0.117,0,0,0,0,Accepted,Rejected,Accepted,Accepted
CCC12CCCN3CCC4(C(=C(C(=O)OC)C1)N(C)c1ccccc14)C32,-4.326,3.45,3.525,0.977,0.127,0.004,0.837,0.929,-4.889,1.9462575437501073e-05,0.994,75.37722778320312%,1.398,28.45998764038086%,0.041,0.852,0.112,0.969,0.06,0.142,0.979,0.888,0.896,0.916,10.241,0.077,0.734,0.274,0.057,0.057,0.39,0.901,0.083,0.2,0.003,0.009,0.91,1.321,2.579,3.594,3.522,0.045,0.2,0.83,0.895,0.104,0.06,0.003,0.643,0.562,0.29,0.243,0.913,352.22,372.678,0.945,4,0,32.78,3,5,18,4,0,24,0.125,3,0,0,0,0,2,3,2,2,0.763,4.474,0.591,130.914,1.135,1,0,0,0,Accepted,Rejected,Accepted,Accepted
CC(C)CCCC(C)CCCC(C)CCO,-5.688,5.018,5.652,0.005,0.001,0.003,0.277,0.652,-4.273,1.4068049495108426e-05,0.321,96.98455810546875%,1.74,2.4393868446350098%,0.677,0.215,0.302,0.327,0.547,0.932,0.016,0.049,0.064,0.133,9.13,0.149,0.021,0.042,0.041,0.003,0.011,0.021,0.931,0.049,0.986,0.97,0.162,2.6,4.645,4.454,4.312,0.009,0.002,0.004,0.006,0.217,0.158,0.004,0.028,0.002,0.489,0.073,0.004,228.25,276.786,0.825,1,1,20.23,10,0,0,1,0,0,inf,2,0,0,0,0,0,1,0,0,0.577,2.967,1.0,3.0,1.03,0,1,0,0,Accepted,Rejected,Rejected,Rejected
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,-2.527,2.221,2.3,0.926,0.017,0.004,0.787,0.484,-4.738,1.8623446521814913e-05,0.998,55.21919250488281%,2.218,36.862857818603516%,0.059,0.748,0.082,0.966,0.019,0.492,0.68,0.922,0.012,0.934,7.094,0.303,0.51,0.523,0.046,0.058,0.963,0.864,0.85,0.808,0.003,0.009,0.975,2.441,3.116,5.414,4.741,0.002,0.005,0.845,0.005,0.034,0.008,0.01,0.289,0.039,0.041,0.163,0.602,311.15,318.583,0.977,4,0,30.93,2,5,0,4,0,22,0.091,3,1,1,0,0,3,0,0,3,0.839,5.126,0.474,119.571,2.197,0,0,0,0,Accepted,Accepted,Accepted,Accepted
